Date,Open,High,Low,Close,Daily_Return,Variance_Daily_Return,Daily_Volatility
"December 18, 2018","2,559.90","2,573.99","2,528.71","2,546.16",0.015636468,6.03921E-05,0.007771235
"December 17, 2018","2,590.75","2,601.13","2,530.54","2,545.94",-8.64046E-05,6.0006E-05,0.007746355
"December 14, 2018","2,629.68","2,635.07","2,593.84","2,599.95",0.021214168,6.01279E-05,0.007754221
"December 13, 2018","2,658.70","2,670.19","2,637.27","2,650.54",0.019458067,5.93133E-05,0.007701514
"December 12, 2018","2,658.23","2,685.44","2,650.26","2,651.07",0.000199959,5.86395E-05,0.00765764
"December 11, 2018","2,664.44","2,674.35","2,621.30","2,636.78",-0.005390276,5.87589E-05,0.007665433
"December 10, 2018","2,630.86","2,647.51","2,583.23","2,637.72",0.000356495,5.8826E-05,0.007669814
"December 7, 2018","2,691.26","2,708.54","2,623.14","2,633.08",-0.001759095,5.8946E-05,0.007677629
"December 6, 2018","2,663.51","2,696.15","2,621.53","2,695.95",0.023876981,5.90628E-05,0.007685234
"December 4, 2018","2,782.43","2,785.93","2,697.18","2,700.06",0.001524509,5.79782E-05,0.007614342
"December 3, 2018","2,790.50","2,800.18","2,773.38","2,790.37",0.033447405,5.80908E-05,0.007621734
"November 30, 2018","2,737.76","2,760.88","2,732.76","2,760.17",-0.010822937,5.58426E-05,0.007472789
"November 29, 2018","2,736.97","2,753.75","2,722.94","2,737.76",-0.008119065,5.5733E-05,0.007465456
"November 28, 2018","2,691.45","2,744.00","2,684.38","2,743.79",0.002202531,5.57244E-05,0.007464879
"November 27, 2018","2,663.75","2,682.53","2,655.89","2,682.17",-0.022457987,5.58267E-05,0.007471724
"November 26, 2018","2,649.97","2,674.35","2,649.97","2,673.45",-0.003251099,5.49233E-05,0.007411026
"November 23, 2018","2,633.36","2,647.55","2,631.09","2,632.56",-0.015294844,5.50203E-05,0.00741757
"November 21, 2018","2,657.74","2,670.73","2,649.82","2,649.93",0.00659814,5.4665E-05,0.007393577
"November 20, 2018","2,654.60","2,669.44","2,631.52","2,641.89",-0.003034042,5.46798E-05,0.007394579
"November 19, 2018","2,730.74","2,733.16","2,681.09","2,690.73",0.018486765,5.47792E-05,0.0074013
"November 16, 2018","2,718.54","2,746.75","2,712.16","2,736.27",0.016924775,5.41484E-05,0.007358557
"November 15, 2018","2,693.52","2,735.38","2,670.75","2,730.20",-0.002218348,5.36311E-05,0.007323327
"November 14, 2018","2,737.90","2,746.80","2,685.75","2,701.58",-0.010482749,5.37376E-05,0.007330591
"November 13, 2018","2,730.05","2,754.60","2,714.98","2,722.18",0.007625167,5.36343E-05,0.007323545
"November 12, 2018","2,773.93","2,775.99","2,722.00","2,726.22",0.001484105,5.36127E-05,0.007322067
"November 9, 2018","2,794.10","2,794.10","2,764.24","2,781.01",0.020097424,5.37196E-05,0.007329367
"November 8, 2018","2,806.38","2,814.75","2,794.99","2,806.83",0.009284397,5.29369E-05,0.007275777
"November 7, 2018","2,774.13","2,815.15","2,774.13","2,813.89",0.002515293,5.28482E-05,0.007269679
"November 6, 2018","2,738.40","2,756.82","2,737.08","2,755.45",-0.020768402,5.29429E-05,0.007276185
"November 5, 2018","2,726.37","2,744.27","2,717.94","2,738.31",-0.0062204,5.21666E-05,0.007222648
"November 2, 2018","2,745.45","2,756.55","2,700.44","2,723.06",-0.005569128,5.2206E-05,0.007225369
"November 1, 2018","2,717.58","2,741.67","2,708.85","2,740.37",0.006356819,5.22606E-05,0.007229153
"October 31, 2018","2,705.60","2,736.69","2,705.60","2,711.74",-0.010447494,5.22754E-05,0.00723017
"October 30, 2018","2,640.68","2,685.43","2,635.34","2,682.63",-0.010734805,5.2169E-05,0.007222811
"October 29, 2018","2,682.65","2,706.85","2,603.54","2,641.25",-0.015425161,5.20484E-05,0.007214459
"October 26, 2018","2,667.86","2,692.38","2,628.16","2,658.69",0.006602934,5.16655E-05,0.007187874
"October 25, 2018","2,674.88","2,722.70","2,667.84","2,705.57",0.017632744,5.16736E-05,0.007188435
"October 24, 2018","2,737.87","2,742.59","2,651.89","2,656.10",-0.018284502,5.1079E-05,0.007146957
"October 23, 2018","2,721.03","2,753.59","2,691.43","2,740.69",0.031847446,5.04857E-05,0.007105329
"October 22, 2018","2,773.94","2,778.94","2,749.22","2,755.88",0.0055424,4.83159E-05,0.006950966
"October 19, 2018","2,775.66","2,797.77","2,760.27","2,767.78",0.00431804,4.83443E-05,0.00695301
"October 18, 2018","2,802.00","2,806.04","2,755.18","2,768.78",0.0003613,4.84015E-05,0.006957119
"October 17, 2018","2,811.67","2,816.94","2,781.81","2,809.21",0.014602099,4.85072E-05,0.006964713
"October 16, 2018","2,767.05","2,813.46","2,766.91","2,809.92",0.00025274,4.81128E-05,0.006936341
"October 15, 2018","2,763.83","2,775.99","2,749.03","2,750.79",-0.021043304,4.82186E-05,0.006943962
"October 12, 2018","2,770.54","2,775.77","2,729.44","2,767.13",0.005940112,4.73805E-05,0.006883349
"October 11, 2018","2,776.87","2,795.14","2,710.51","2,728.37",-0.014007293,4.73959E-05,0.006884466
"October 10, 2018","2,873.90","2,874.02","2,784.86","2,785.68",0.021005216,4.70886E-05,0.006862114
"October 9, 2018","2,882.51","2,894.83","2,874.27","2,880.34",0.033980931,4.61646E-05,0.006794451
"October 8, 2018","2,877.53","2,889.45","2,862.08","2,884.43",0.001419971,4.35986E-05,0.006602924
"October 5, 2018","2,902.54","2,909.64","2,869.29","2,885.57",0.000395225,4.36883E-05,0.006609709
"October 4, 2018","2,919.35","2,919.78","2,883.92","2,901.61",0.005558694,4.37849E-05,0.006617019
"October 3, 2018","2,931.69","2,939.86","2,921.36","2,925.51",0.008236806,4.37999E-05,0.006618148
"October 2, 2018","2,923.80","2,931.42","2,919.37","2,923.43",-0.000710987,4.37239E-05,0.006612406
"October 1, 2018","2,926.29","2,937.06","2,917.91","2,924.59",0.000396794,4.38232E-05,0.006619912
"September 28, 2018","2,910.03","2,920.53","2,907.50","2,913.98",-0.003627859,4.39209E-05,0.006627288
"September 27, 2018","2,911.65","2,927.22","2,909.27","2,914.00",6.86347E-06,4.39998E-05,0.006633234
"September 26, 2018","2,916.98","2,931.15","2,903.28","2,905.97",-0.002755662,4.40997E-05,0.006640763
"September 25, 2018","2,921.75","2,923.95","2,913.70","2,915.56",0.003300103,4.41898E-05,0.006647542
"September 24, 2018","2,921.83","2,923.79","2,912.63","2,919.37",0.001306782,4.42571E-05,0.006652603
"September 21, 2018","2,936.76","2,940.91","2,927.11","2,929.67",0.003528158,4.4351E-05,0.006659655
"September 20, 2018","2,919.73","2,934.80","2,919.73","2,930.75",0.000368642,4.44146E-05,0.006664425
"September 19, 2018","2,906.60","2,912.36","2,903.82","2,907.95",-0.007779579,4.45153E-05,0.006671978
"September 18, 2018","2,890.74","2,911.17","2,890.43","2,904.31",-0.001251741,4.44981E-05,0.006670688
"September 17, 2018","2,903.83","2,904.65","2,886.16","2,888.80",-0.005340339,4.46005E-05,0.006678358
"September 14, 2018","2,906.38","2,908.30","2,895.77","2,904.98",0.005600942,4.46511E-05,0.006682149
"September 13, 2018","2,896.85","2,906.76","2,896.39","2,904.18",-0.000275389,4.46668E-05,0.00668332
"September 12, 2018","2,888.29","2,894.65","2,879.20","2,888.92",-0.005254495,4.47712E-05,0.006691127
"September 11, 2018","2,871.57","2,892.52","2,866.78","2,887.89",-0.000356535,4.48246E-05,0.006695116
"September 10, 2018","2,881.39","2,886.93","2,875.94","2,877.13",-0.003725904,4.493E-05,0.006702981
"September 7, 2018","2,868.26","2,883.81","2,864.12","2,871.68",-0.001894249,4.50122E-05,0.006709111
"September 6, 2018","2,888.64","2,892.05","2,867.29","2,878.05",0.002218214,4.51143E-05,0.006716718
"September 5, 2018","2,891.59","2,894.21","2,876.92","2,888.60",0.003665676,4.52031E-05,0.006723322
"September 4, 2018","2,896.96","2,900.18","2,885.13","2,896.72",0.00281105,4.52681E-05,0.006728154
"August 31, 2018","2,898.37","2,906.32","2,891.73","2,901.52",0.001657047,4.53487E-05,0.006734143
"August 30, 2018","2,908.94","2,912.46","2,895.22","2,901.13",-0.000134412,4.5445E-05,0.006741294
"August 29, 2018","2,900.62","2,916.50","2,898.40","2,914.04",0.00444999,4.55533E-05,0.006749318
"August 28, 2018","2,901.45","2,903.77","2,893.50","2,897.52",-0.005669105,4.56018E-05,0.00675291
"August 27, 2018","2,884.69","2,898.25","2,884.69","2,896.74",-0.000269196,4.56492E-05,0.006756421
"August 24, 2018","2,862.35","2,876.16","2,862.35","2,874.69",-0.007612005,4.5759E-05,0.006764539
"August 23, 2018","2,860.29","2,868.78","2,854.03","2,856.98",-0.006160664,4.57497E-05,0.006763853
"August 22, 2018","2,860.99","2,867.54","2,856.05","2,861.82",0.001694097,4.57844E-05,0.006766414
"August 21, 2018","2,861.51","2,873.23","2,861.32","2,862.96",0.000398348,4.58833E-05,0.006773719
"August 20, 2018","2,853.93","2,859.76","2,850.62","2,857.05",-0.002064297,4.59927E-05,0.006781792
"August 17, 2018","2,838.32","2,855.63","2,833.73","2,850.13",-0.002422079,4.60993E-05,0.006789647
"August 16, 2018","2,831.44","2,850.49","2,831.44","2,840.69",-0.00331213,4.62034E-05,0.006797311
"August 15, 2018","2,827.95","2,827.95","2,802.49","2,818.37",-0.007857246,4.62979E-05,0.006804255
"August 14, 2018","2,827.88","2,843.11","2,826.58","2,839.96",0.007660456,4.62798E-05,0.006802923
"August 13, 2018","2,835.46","2,843.40","2,819.88","2,821.93",-0.006348681,4.62284E-05,0.00679915
"August 10, 2018","2,839.64","2,842.20","2,825.81","2,833.28",0.00402207,4.62591E-05,0.006801406
"August 9, 2018","2,857.19","2,862.48","2,851.98","2,853.58",0.007164841,4.63223E-05,0.006806046
"August 8, 2018","2,856.79","2,862.44","2,853.09","2,857.70",0.0014438,4.62896E-05,0.006803645
"August 7, 2018","2,855.92","2,863.43","2,855.92","2,858.45",0.000262449,4.63947E-05,0.006811368
"August 6, 2018","2,840.29","2,853.29","2,835.98","2,850.40",-0.002816212,4.65087E-05,0.006819731
"August 3, 2018","2,829.62","2,840.38","2,827.37","2,840.35",-0.003525821,4.66123E-05,0.00682732
"August 2, 2018","2,800.48","2,829.91","2,796.34","2,827.22",-0.00462267,4.6707E-05,0.006834253
"August 1, 2018","2,821.17","2,825.83","2,805.85","2,813.36",-0.004902342,4.67826E-05,0.006839783
"July 31, 2018","2,809.73","2,824.46","2,808.06","2,816.29",0.001041459,4.68525E-05,0.006844885
"July 30, 2018","2,819.00","2,821.74","2,798.11","2,802.60",-0.004861005,4.69645E-05,0.006853066
"July 27, 2018","2,842.35","2,843.17","2,808.34","2,818.82",0.005787483,4.70359E-05,0.006858272
"July 26, 2018","2,835.49","2,845.57","2,835.26","2,837.44",0.006605601,4.70539E-05,0.006859587
"July 25, 2018","2,817.73","2,848.03","2,817.73","2,846.07",0.003041474,4.70434E-05,0.00685882
"July 24, 2018","2,820.68","2,829.99","2,811.12","2,820.40",-0.009019455,4.71303E-05,0.006865151
"July 23, 2018","2,799.17","2,808.61","2,795.14","2,806.98",-0.00475819,4.70676E-05,0.006860586
"July 20, 2018","2,804.55","2,809.70","2,800.01","2,801.83",-0.001834712,4.71427E-05,0.006866055
"July 19, 2018","2,809.37","2,812.05","2,799.77","2,804.49",0.00094938,4.72595E-05,0.006874558
"July 18, 2018","2,811.35","2,816.76","2,805.89","2,815.62",0.003968636,4.73757E-05,0.006882999
"July 17, 2018","2,789.34","2,814.19","2,789.24","2,809.55",-0.002155831,4.74455E-05,0.006888073
"July 16, 2018","2,801.43","2,803.71","2,793.39","2,798.43",-0.003957929,4.75617E-05,0.006896502
"July 13, 2018","2,796.93","2,804.53","2,791.69","2,801.31",0.001029148,4.76549E-05,0.006903253
"July 12, 2018","2,783.14","2,799.22","2,781.53","2,798.29",-0.001078067,4.77726E-05,0.006911774
"July 11, 2018","2,779.82","2,785.91","2,770.77","2,774.02",-0.008673154,4.78966E-05,0.006920736
"July 10, 2018","2,788.56","2,795.58","2,786.24","2,793.84",0.007144866,4.78482E-05,0.00691724
"July 9, 2018","2,768.51","2,784.65","2,768.51","2,784.17",-0.003461186,4.78194E-05,0.006915156
"July 6, 2018","2,737.68","2,764.41","2,733.52","2,759.82",-0.008745874,4.79226E-05,0.006922618
"July 5, 2018","2,724.19","2,737.83","2,716.02","2,736.61",-0.008409969,4.78704E-05,0.006918844
"July 3, 2018","2,733.27","2,736.58","2,711.16","2,713.22",-0.008547071,4.78313E-05,0.006916019
"July 2, 2018","2,704.95","2,727.26","2,698.95","2,726.71",0.004971952,4.77853E-05,0.006912693
"June 29, 2018","2,727.13","2,743.26","2,718.03","2,718.37",-0.003058631,4.78336E-05,0.006916186
"June 28, 2018","2,698.69","2,724.34","2,691.99","2,716.31",-0.000757807,4.79434E-05,0.006924116
"June 27, 2018","2,728.45","2,746.09","2,699.38","2,699.63",-0.006140684,4.80714E-05,0.006933351
"June 26, 2018","2,722.12","2,732.91","2,715.60","2,723.06",0.008678967,4.81138E-05,0.006936411
"June 25, 2018","2,742.94","2,742.94","2,698.67","2,717.07",-0.002199731,4.80183E-05,0.006929521
"June 22, 2018","2,760.79","2,764.17","2,752.68","2,754.88",0.013915725,4.81397E-05,0.006938277
"June 21, 2018","2,769.28","2,769.28","2,744.39","2,749.76",-0.00185852,4.77086E-05,0.006907139
"June 20, 2018","2,769.73","2,774.86","2,763.91","2,767.32",0.006386012,4.78329E-05,0.006916137
"June 19, 2018","2,752.01","2,765.05","2,743.19","2,762.59",-0.001709235,4.78333E-05,0.006916165
"June 18, 2018","2,765.79","2,774.99","2,757.12","2,773.75",0.004039687,4.79599E-05,0.006925307
"June 15, 2018","2,777.78","2,782.81","2,761.73","2,779.66",0.002130689,4.80338E-05,0.006930643
"June 14, 2018","2,783.21","2,789.06","2,776.52","2,782.49",0.00101811,4.81458E-05,0.00693872
"June 13, 2018","2,787.94","2,791.47","2,774.65","2,775.63",-0.002465418,4.82714E-05,0.00694776
"June 12, 2018","2,785.60","2,789.80","2,778.78","2,786.85",0.004042326,4.83942E-05,0.006956595
"June 11, 2018","2,780.18","2,790.21","2,780.17","2,782.00",-0.001740316,4.84696E-05,0.006962012
"June 8, 2018","2,765.84","2,779.39","2,763.59","2,779.03",-0.001067577,4.86E-05,0.00697137
"June 7, 2018","2,774.84","2,779.90","2,760.16","2,770.37",-0.003116195,4.87343E-05,0.006980993
"June 6, 2018","2,753.25","2,772.39","2,748.46","2,772.35",0.000714706,4.88517E-05,0.006989396
"June 5, 2018","2,748.46","2,752.61","2,739.51","2,748.80",-0.008494598,4.89837E-05,0.006998833
"June 4, 2018","2,741.67","2,749.16","2,740.54","2,746.87",-0.000702125,4.89435E-05,0.006995965
"June 1, 2018","2,718.70","2,736.93","2,718.70","2,734.62",-0.004459621,4.90809E-05,0.007005778
"May 31, 2018","2,720.98","2,722.50","2,700.68","2,705.27",-0.010732753,4.91755E-05,0.007012523
"May 30, 2018","2,702.43","2,729.34","2,702.43","2,724.01",0.00692722,4.90186E-05,0.007001331
"May 29, 2018","2,705.11","2,710.67","2,676.81","2,689.86",-0.012536665,4.90014E-05,0.007000098
"May 25, 2018","2,723.60","2,727.36","2,714.99","2,721.33",0.011699494,4.87283E-05,0.006980567
"May 24, 2018","2,730.94","2,731.97","2,707.38","2,727.76",0.002362815,4.84438E-05,0.006960158
"May 23, 2018","2,713.98","2,733.33","2,709.54","2,733.29",0.002027304,4.85586E-05,0.0069684
"May 22, 2018","2,738.34","2,742.24","2,721.88","2,724.44",-0.003237856,4.86791E-05,0.006977044
"May 21, 2018","2,725.95","2,739.19","2,725.70","2,733.01",0.003145601,4.87978E-05,0.006985542
"May 18, 2018","2,717.35","2,719.50","2,709.18","2,712.97",-0.007332575,4.88997E-05,0.006992831
"May 17, 2018","2,719.71","2,731.96","2,711.36","2,720.13",0.002639174,4.89067E-05,0.006993334
"May 16, 2018","2,712.62","2,727.76","2,712.17","2,722.46",0.000856577,4.90197E-05,0.007001408
"May 15, 2018","2,718.59","2,718.59","2,701.91","2,711.45",-0.004044137,4.91567E-05,0.007011186
"May 14, 2018","2,733.37","2,742.10","2,725.47","2,730.13",0.006889303,4.92637E-05,0.007018812
"May 11, 2018","2,722.70","2,732.86","2,717.45","2,727.72",-0.000882742,4.92472E-05,0.007017638
"May 10, 2018","2,705.02","2,726.11","2,704.54","2,723.07",-0.00170472,4.93913E-05,0.007027895
"May 9, 2018","2,678.12","2,701.27","2,674.14","2,697.79",-0.009283639,4.95325E-05,0.007037933
"May 8, 2018","2,670.26","2,676.34","2,655.20","2,671.92",-0.009589331,4.94517E-05,0.007032191
"May 7, 2018","2,669.36","2,683.35","2,664.70","2,672.63",0.000265727,4.93529E-05,0.007025162
"May 4, 2018","2,621.45","2,670.93","2,615.32","2,663.42",-0.003446044,4.94977E-05,0.007035462
"May 3, 2018","2,628.08","2,637.14","2,594.62","2,629.73",-0.01264915,4.96187E-05,0.007044054
"May 2, 2018","2,654.24","2,660.87","2,631.70","2,635.67",0.002258787,4.93225E-05,0.007022997
"May 1, 2018","2,643.64","2,655.27","2,625.41","2,654.80",0.007258117,4.94484E-05,0.007031958
"April 30, 2018","2,675.05","2,682.92","2,648.04","2,648.05",-0.002542564,4.94185E-05,0.007029829
"April 27, 2018","2,675.47","2,677.35","2,659.01","2,669.91",0.008255131,4.95543E-05,0.00703948
"April 26, 2018","2,651.65","2,676.48","2,647.16","2,666.94",-0.001112397,4.94741E-05,0.00703378
"April 25, 2018","2,634.92","2,645.30","2,612.67","2,639.40",-0.010326442,4.96228E-05,0.007044344
"April 24, 2018","2,680.80","2,683.55","2,617.32","2,634.56",-0.00183375,4.9478E-05,0.007034061
"April 23, 2018","2,675.40","2,682.86","2,657.99","2,670.29",0.013562037,4.9623E-05,0.00704436
"April 20, 2018","2,692.56","2,693.94","2,660.61","2,670.14",-5.61737E-05,4.91729E-05,0.007012337
"April 19, 2018","2,701.16","2,702.84","2,681.90","2,693.13",0.008610035,4.93231E-05,0.007023043
"April 18, 2018","2,710.11","2,717.49","2,703.63","2,708.64",0.005759098,4.92193E-05,0.007015648
"April 17, 2018","2,692.74","2,713.34","2,692.05","2,706.39",-0.000830675,4.92492E-05,0.007017781
"April 16, 2018","2,670.10","2,686.49","2,665.16","2,677.84",-0.010549108,4.94015E-05,0.007028617
"April 13, 2018","2,676.90","2,680.26","2,645.05","2,656.30",-0.008043796,4.92426E-05,0.007017304
"April 12, 2018","2,653.83","2,674.72","2,653.83","2,663.99",0.002895004,4.92184E-05,0.00701558
"April 11, 2018","2,643.89","2,661.43","2,639.25","2,642.19",-0.008183214,4.93364E-05,0.00702399
"April 10, 2018","2,638.41","2,665.45","2,635.78","2,656.87",0.005555997,4.93051E-05,0.007021758
"April 9, 2018","2,617.18","2,653.55","2,610.79","2,613.16",-0.016451689,4.93457E-05,0.007024646
"April 6, 2018","2,645.82","2,656.88","2,586.27","2,604.47",-0.003325476,4.86948E-05,0.006978165
"April 5, 2018","2,657.36","2,672.08","2,649.58","2,662.84",0.02241147,4.88224E-05,0.006987302
"April 4, 2018","2,584.04","2,649.86","2,573.61","2,644.69",-0.006816031,4.73162E-05,0.006878675
"April 3, 2018","2,592.17","2,619.14","2,575.49","2,614.45",-0.011434232,4.73394E-05,0.006880365
"April 2, 2018","2,633.45","2,638.30","2,553.80","2,581.88",-0.012457687,4.71061E-05,0.006863386
"March 29, 2018","2,614.41","2,659.07","2,609.72","2,640.87",0.022847692,4.67931E-05,0.006840545
"March 28, 2018","2,611.30","2,632.65","2,593.06","2,605.00",-0.013582645,4.51991E-05,0.006723031
"March 27, 2018","2,667.57","2,674.78","2,596.12","2,612.62",0.002925144,4.47895E-05,0.006692494
"March 26, 2018","2,619.35","2,661.36","2,601.81","2,658.55",0.017580054,4.48977E-05,0.006700573
"March 23, 2018","2,646.71","2,657.67","2,585.89","2,588.26",-0.026439224,4.39846E-05,0.006632086
"March 22, 2018","2,691.36","2,695.68","2,641.59","2,643.69",0.021415932,4.19305E-05,0.006475373
"March 21, 2018","2,714.99","2,739.14","2,709.79","2,711.93",0.025812406,4.05036E-05,0.006364246
"March 20, 2018","2,715.05","2,724.22","2,710.05","2,716.94",0.001847393,3.83598E-05,0.00619353
"March 19, 2018","2,741.38","2,741.38","2,694.59","2,712.92",-0.001479606,3.84665E-05,0.006202138
"March 16, 2018","2,750.57","2,761.85","2,749.97","2,752.01",0.014408829,3.85908E-05,0.006212153
"March 15, 2018","2,754.27","2,763.03","2,741.47","2,747.33",-0.001700575,3.79716E-05,0.006162109
"March 14, 2018","2,774.06","2,777.11","2,744.38","2,749.48",0.000782578,3.8094E-05,0.00617203
"March 13, 2018","2,792.31","2,801.90","2,758.68","2,765.31",0.005757452,3.82142E-05,0.006181767
"March 12, 2018","2,790.54","2,796.98","2,779.26","2,783.02",0.006404345,3.82048E-05,0.006181004
"March 9, 2018","2,752.91","2,786.57","2,751.54","2,786.57",0.001275593,3.8165E-05,0.006177786
"March 8, 2018","2,732.75","2,740.45","2,722.65","2,738.97",-0.017081932,3.82806E-05,0.006187131
"March 7, 2018","2,710.18","2,730.60","2,701.74","2,726.80",-0.004443276,3.7499E-05,0.006123643
"March 6, 2018","2,730.18","2,732.08","2,711.26","2,728.12",0.000484084,3.75768E-05,0.006129988
"March 5, 2018","2,681.06","2,728.09","2,675.75","2,720.94",-0.002631849,3.77004E-05,0.006140065
"March 2, 2018","2,658.89","2,696.25","2,647.32","2,691.25",-0.01091167,3.78153E-05,0.006149413
"March 1, 2018","2,715.22","2,730.89","2,659.65","2,677.67",-0.005045982,3.75806E-05,0.006130306
"February 28, 2018","2,753.78","2,761.52","2,713.54","2,713.83",0.013504278,3.76411E-05,0.006135234
"February 27, 2018","2,780.45","2,789.15","2,744.22","2,744.28",0.011220305,3.70858E-05,0.006089808
"February 26, 2018","2,757.37","2,780.64","2,753.78","2,779.60",0.012870407,3.67277E-05,0.006060335
"February 23, 2018","2,715.80","2,747.76","2,713.74","2,747.30",-0.011620377,3.62176E-05,0.006018108
"February 22, 2018","2,710.42","2,731.26","2,697.77","2,703.96",-0.015775489,3.59271E-05,0.005993924
"February 21, 2018","2,720.53","2,747.75","2,701.29","2,701.33",-0.000972648,3.52517E-05,0.005937312
"February 20, 2018","2,726.01","2,737.60","2,706.76","2,716.26",0.005526907,3.53749E-05,0.005947681
"February 16, 2018","2,727.14","2,754.42","2,725.11","2,732.22",0.005875726,3.53663E-05,0.005946959
"February 15, 2018","2,713.46","2,731.51","2,689.82","2,731.20",-0.000373323,3.53411E-05,0.005944835
"February 14, 2018","2,651.21","2,702.10","2,648.87","2,698.63",-0.011925161,3.54661E-05,0.005955342
"February 13, 2018","2,646.27","2,668.84","2,637.08","2,662.94",-0.013225229,3.51389E-05,0.005927804
"February 12, 2018","2,636.75","2,672.61","2,622.45","2,656.00",-0.002606142,3.46946E-05,0.005890212
"February 9, 2018","2,601.78","2,638.67","2,532.69","2,619.55",-0.013723645,3.48041E-05,0.005899497
"February 8, 2018","2,685.01","2,685.27","2,580.56","2,581.00",-0.014716268,3.43042E-05,0.005856975
"February 7, 2018","2,690.95","2,727.67","2,681.33","2,681.66",0.039000387,3.36975E-05,0.005804958
"February 6, 2018","2,614.78","2,701.04","2,593.07","2,695.14",0.005026737,2.81557E-05,0.005306193
"February 5, 2018","2,741.06","2,763.39","2,638.17","2,648.94",-0.017141967,2.81421E-05,0.005304917
"February 2, 2018","2,808.92","2,808.92","2,759.97","2,762.13",0.0427303,2.72461E-05,0.005219782
"February 1, 2018","2,816.45","2,835.96","2,812.70","2,821.98",0.021668061,2.04531E-05,0.004522515
"January 31, 2018","2,832.41","2,839.26","2,813.04","2,823.81",0.000648481,1.86775E-05,0.004321748
"January 30, 2018","2,832.74","2,837.75","2,818.27","2,822.43",-0.000488701,1.87385E-05,0.004328804
"January 29, 2018","2,867.23","2,870.62","2,851.48","2,853.53",0.011018874,1.88076E-05,0.004336768
"January 26, 2018","2,847.48","2,872.87","2,846.18","2,872.87",0.00677757,1.83548E-05,0.004284247
"January 25, 2018","2,846.24","2,848.56","2,830.94","2,839.25",-0.011702583,1.82047E-05,0.004266701
"January 24, 2018","2,845.42","2,852.97","2,824.81","2,837.54",-0.000602272,1.78334E-05,0.004222956
"January 23, 2018","2,835.05","2,842.24","2,830.59","2,839.13",0.000560345,1.79002E-05,0.004230859
"January 22, 2018","2,809.16","2,833.03","2,808.12","2,832.97",-0.002169679,1.79602E-05,0.004237946
"January 19, 2018","2,802.60","2,810.33","2,798.08","2,810.30",-0.008002203,1.80216E-05,0.004245191
"January 18, 2018","2,802.40","2,805.83","2,792.56","2,798.03",-0.004366082,1.78949E-05,0.004230241
"January 17, 2018","2,784.99","2,807.04","2,778.38","2,802.56",0.001618996,1.79151E-05,0.004232628
"January 16, 2018","2,798.96","2,807.54","2,768.64","2,776.42",-0.009327187,1.79611E-05,0.004238054
"January 12, 2018","2,770.18","2,787.85","2,769.64","2,786.24",0.003536929,1.77507E-05,0.004213155
"January 11, 2018","2,752.97","2,767.56","2,752.78","2,767.56",-0.006704376,1.77468E-05,0.004212692
"January 10, 2018","2,745.55","2,750.80","2,736.06","2,748.23",-0.006984492,1.768E-05,0.004204764
"January 9, 2018","2,751.15","2,759.14","2,747.86","2,751.29",0.001113444,1.75985E-05,0.004195051
"January 8, 2018","2,742.67","2,748.51","2,737.60","2,747.71",-0.001301208,1.76535E-05,0.004201607
"January 5, 2018","2,731.33","2,743.45","2,727.92","2,743.15",-0.001659564,1.77216E-05,0.004209702
"January 4, 2018","2,719.31","2,729.29","2,719.07","2,723.99",-0.006984671,1.77882E-05,0.004217602
"January 3, 2018","2,697.85","2,714.37","2,697.77","2,713.06",-0.004012496,1.77046E-05,0.004207682
"January 2, 2018","2,683.73","2,695.89","2,682.36","2,695.81",-0.006358134,1.7732E-05,0.004210937
"December 29, 2017","2,689.15","2,692.12","2,673.61","2,673.61",-0.008235002,1.76755E-05,0.004204221
"December 28, 2017","2,686.10","2,687.66","2,682.69","2,687.54",0.005210184,1.7518E-05,0.004185451
"December 27, 2017","2,682.10","2,685.64","2,678.91","2,682.62",-0.00183067,1.74491E-05,0.004177208
"December 26, 2017","2,679.09","2,682.74","2,677.96","2,680.50",-0.000790272,1.75142E-05,0.004184993
"December 22, 2017","2,684.22","2,685.35","2,678.13","2,683.34",0.001059504,1.7585E-05,0.004193451
"December 21, 2017","2,683.02","2,692.64","2,682.40","2,684.57",0.000458384,1.76441E-05,0.004200486
"December 20, 2017","2,688.18","2,691.01","2,676.11","2,679.25",-0.001981695,1.77107E-05,0.004208404
"December 19, 2017","2,692.71","2,694.44","2,680.74","2,681.47",0.00082859,1.77765E-05,0.004216215
"December 18, 2017","2,685.92","2,694.97","2,685.92","2,690.16",0.00324076,1.78401E-05,0.00422375
"December 15, 2017","2,660.63","2,679.63","2,659.14","2,675.81",-0.005334255,1.78494E-05,0.004224854
"December 14, 2017","2,665.87","2,668.09","2,652.01","2,652.01",-0.008894503,1.78345E-05,0.004223097
"December 13, 2017","2,667.59","2,671.88","2,662.85","2,662.85",0.004087466,1.76276E-05,0.004198523
"December 12, 2017","2,661.73","2,669.72","2,659.78","2,664.11",0.000473177,1.76066E-05,0.004196022
"December 11, 2017","2,652.19","2,660.33","2,651.47","2,659.99",-0.001546483,1.7675E-05,0.004204159
"December 8, 2017","2,646.21","2,651.65","2,644.10","2,651.50",-0.003191741,1.77464E-05,0.004212647
"December 7, 2017","2,628.38","2,640.99","2,626.53","2,636.98",-0.005476146,1.77948E-05,0.004218388
"December 6, 2017","2,626.24","2,634.41","2,624.75","2,629.27",-0.002923799,1.77719E-05,0.004215671
